Date,Count,Symbol,ATRP,ROC20_Rank,ROC20_Value,ROC65_Rank,ROC65_Value,ROC130_Rank,ROC130_Value
20220708,55,EQT,6.64,,,,,35,56.81
20220708,56,MRC,5.53,,,,,36,55.96
20220708,57,AMPH,5.89,,,,,37,55.05
20220708,58,SD,8.11,,,,,38,54.21
20220708,59,ARCH,6.54,,,,,40,51.99
20220708,60,TNK,5.57,,,,,41,51.28
20220708,61,PBT,9.23,,,,,42,50.5
20220708,62,CRK,7.93,,,,,43,49.57
20220708,63,SGML,7.61,,,,,44,48.51
20220708,64,HQY,4.91,,,,,45,48.15
20220708,65,CVE,5.58,,,,,46,46.74
20220708,66,RRC,7.11,,,,,47,43.69
20220708,67,VLO,5.62,,,,,48,42.5
20220708,68,IMXI,4.4,,,,,49,40.85
20220708,69,CORT,4.14,,,,,50,39.6
20220708,70,DINO,4.98,,,,,51,39.26
20220708,71,CTRA,5.05,,,,,53,38.47
20220708,72,SBOW,9.42,,,,,54,37.85
20220708,73,ATI,5.06,,,,,55,37.54
20220708,74,ALKS,3.65,,,,,56,36.93
20220708,75,HES,5.03,,,,,58,35.32
20220708,76,BSM,4.63,,,,,59,34.66
20220708,77,KURA,6.74,,,,,60,34.14
20220708,78,AVD,4.09,,,,,61,33.74
20220708,79,AVAV,4.85,,,,,62,33.5
20220708,80,MRO,5.66,,,,,63,32.28
20220708,81,PRCT,8.89,,,,,64,30.91
20220708,82,SU,4.7,,,,,65,30.8
20220708,83,SWN,7.56,,,,,66,30.69
20220708,84,MPC,4.92,,,,,67,30.13
20220715,1,RDUS,6.61,1,295.52,1,301.67,2,405.72
20220715,2,PLRX,11,2,197.06,2,194.03,30,53.5
20220715,3,RYTM,13.66,3,156.67,,,,
20220715,4,YSG,17.21,4,138.73,3,158.62,,
20220715,5,TH,9.9,5,108.54,5,113.18,3,249.72
20220715,6,AXSM,8.46,6,100.97,,,55,32.76
20220715,7,GOSS,9.2,7,82.54,,,,
20220715,8,MRSN,8.5,8,78.73,19,41.1,,
20220715,9,QURE,6.3,9,74.82,,,,
20220715,10,ACET,6.93,10,67.96,,,,
20220715,11,SIGA,10.61,,,4,117.44,10,112.8
20220715,12,EDU,8.18,,,6,98.22,,
20220715,13,SYM,17.68,,,7,94.85,13,93.29
20220715,14,DAWN,6.76,,,8,73.53,,
20220715,15,VERU,10.15,,,9,72.13,5,215.57
20220715,16,DQ,7.74,,,10,65.69,22,66.72
20220715,17,CELH,6.95,,,11,58.78,35,48.13
20220715,18,STNG,7.04,,,12,58.36,6,166.79
20220715,19,STKL,5.21,,,13,57.14,49,36.87
20220715,20,NKTX,7.01,,,14,56.97,,
20220715,21,LI,5,,,15,54.23,62,31.77
20220715,22,ALLO,8.15,,,16,50.53,,
20220715,23,DVAX,5.79,,,17,42.89,,
20220715,24,TMDX,6.87,,,18,41.83,14,92.17
20220715,25,GFF,4.06,,,20,40.55,,
20220715,26,FNKO,5.15,,,21,34.65,,
20220715,27,ASC,6.13,,,22,34.42,12,99.72
20220715,28,OLLI,4.5,,,23,33.94,48,37.98
20220715,29,CEIX,8.37,,,24,33.44,8,142.43
20220715,30,LEGN,5.02,,,25,33.13,,
20220715,31,ATGE,3.86,,,26,32.28,,
20220715,32,PI,5.53,,,27,31.37,,
20220715,33,BMBL,7.05,,,28,30.29,,
20220715,34,META,3.91,,,,,1,1065.61
20220715,35,BPT,10.45,,,,,4,248.54
20220715,36,LNTH,6.19,,,,,7,162.74
20220715,37,VTNR,8.73,,,,,9,116.29
20220715,38,AMR,6.89,,,,,11,104.88
20220715,39,HDSN,7,,,,,15,88.51
20220715,40,BTU,7.71,,,,,16,84.61
20220715,41,AR,7.57,,,,,17,77.28
20220715,42,OXY,4.51,,,,,18,76.78
20220715,43,AMPY,7.43,,,,,19,75.07
20220715,44,SQM,5.16,,,,,20,70.26
20220715,45,PBF,7.52,,,,,21,68.65
20220715,46,NFE,5.4,,,,,23,66.56
20220715,47,EQT,6.38,,,,,24,60.54
20220715,48,GLNG,5.26,,,,,25,58.49
20220715,49,SJT,7.85,,,,,26,55.98
20220715,50,TDW,5.43,,,,,27,55.53
20220715,51,PRVA,6.5,,,,,28,55.42
20220715,52,PRCT,7.76,,,,,29,54.93
20220715,53,ARCH,6.47,,,,,31,52.9
20220715,54,CVI,7.01,,,,,32,51.45
20220715,55,ARLP,4.86,,,,,33,51.31
20220715,56,IMCR,7.78,,,,,34,50.43
20220715,57,AMPH,4.2,,,,,36,47.66
20220715,58,SD,7.33,,,,,37,46.28
20220715,59,CRK,7.37,,,,,38,45.97
20220715,60,RRC,6.84,,,,,39,44.36
20220715,61,VET,7.21,,,,,40,43.95
20220715,62,CORT,4.54,,,,,41,43.75
20220715,63,JKS,6.73,,,,,42,42.15
20220715,64,HRMY,5.42,,,,,43,41.33
20220715,65,IRTC,6.14,,,,,44,41.07
20220715,66,HP,5.38,,,,,45,39.92
20220715,67,EVH,5.58,,,,,46,39.2
20220715,68,KURA,6.74,,,,,47,39.18
20220715,69,DK,6.74,,,,,50,35.92
20220715,70,EURN,4.1,,,,,51,35.78
20220715,71,ENPH,7.32,,,,,52,34.3
20220715,72,INSW,5.37,,,,,53,33.6
20220715,73,IMXI,4.45,,,,,54,32.84
20220715,74,LRN,3.94,,,,,56,32.36
20220715,75,MRC,5.68,,,,,57,32.33
20220715,76,BOWL,5.46,,,,,58,32.33
20220715,77,TPL,4.62,,,,,59,32.27
20220715,78,PTEN,6.17,,,,,60,31.95
20220715,79,HALO,3.7,,,,,61,31.83
20220715,80,DINO,4.82,,,,,63,31.23
20220715,81,CPRX,5.01,,,,,64,30.64
20220722,1,RYTM,12.91,1,184.85,10,60.29,37,45.74
20220722,2,PLRX,10.52,2,122.89,2,169.68,35,45.9
20220722,3,TH,10.39,3,109.56,4,72.04,3,255.84
20220722,4,SRG,7.94,4,105.32,,,,
20220722,5,VERV,10.84,5,89.18,8,66.72,,
20220722,6,AXSM,8.08,6,62.87,,,43,40.94
20220722,7,GOSS,8.54,7,56.61,22,36.09,,
20220722,8,LWLG,9.37,8,50,,,,
20220722,9,CPRX,5.23,9,42.75,,,27,53.04
20220722,10,ACET,6.84,10,41.85,,,,
20220722,11,RDUS,4.61,,,1,326.78,2,415.47
20220722,12,EDU,7.39,,,3,115.15,,
20220722,13,STNG,6.27,,,5,69.64,5,189.47
20220722,14,SIGA,11.06,,,6,69.36,18,73.96
20220722,15,ALLO,7.68,,,7,68.69,,
20220722,16,DAWN,6.84,,,9,61.56,,
20220722,17,TMDX,6.33,,,11,51.51,9,110.24
20220722,18,STKL,5.11,,,12,51.32,34,46.43
20220722,19,DVAX,5.24,,,13,46.77,,
20220722,20,LI,5.58,,,14,46.28,,
20220722,21,QURE,5.43,,,15,40.92,,
20220722,22,CELH,7.34,,,16,37.88,21,62.19
20220722,23,ATHM,5.45,,,17,37.88,,
20220722,24,PI,5.35,,,18,37.63,,
20220722,25,AHCO,4.21,,,19,37.41,,
20220722,26,PLAB,5.34,,,20,36.93,,
20220722,27,COGT,8.04,,,21,36.84,54,34.32
20220722,28,FNKO,5.4,,,23,34.79,56,33.43
20220722,29,DQ,7.27,,,24,34.47,42,40.95
20220722,30,IMCR,6.95,,,25,33.3,12,102.88
20220722,31,MRSN,7.75,,,26,33.25,,
20220722,32,CRSP,7.25,,,27,31.68,,
20220722,33,BMBL,6.55,,,28,31.22,,
20220722,34,ADTN,4.79,,,29,30.79,,
20220722,35,PRVA,6.03,,,30,30.62,20,65.14
20220722,36,META,3.75,,,,,1,1111.67
20220722,37,BPT,9.72,,,,,4,193.54
20220722,38,LNTH,6.89,,,,,6,151.59
20220722,39,VERU,10.57,,,,,7,139.22
20220722,40,CEIX,7.72,,,,,8,120.01
20220722,41,VTNR,7.58,,,,,10,105.86
20220722,42,HDSN,6.21,,,,,11,105.45
20220722,43,AMR,6.5,,,,,13,89.42
20220722,44,AR,6.67,,,,,14,83.42
20220722,45,PRCT,7.1,,,,,15,81.21
20220722,46,NFE,5.13,,,,,16,78.41
20220722,47,EQT,5.88,,,,,17,77.51
20220722,48,OXY,4.18,,,,,19,71.95
20220722,49,SJT,6.89,,,,,22,60.39
20220722,50,SQM,4.92,,,,,23,60.25
20220722,51,BTU,7.28,,,,,24,55.8
20220722,52,TPL,4.54,,,,,25,54.71
20220722,53,GLNG,4.95,,,,,26,53.34
20220722,54,CRK,6.71,,,,,28,52.76
20220722,55,SBOW,9.75,,,,,29,52.67
20220722,56,TDW,4.98,,,,,30,52.21
20220722,57,SD,6.88,,,,,31,48.12
20220722,58,ENPH,6.71,,,,,32,48.1
20220722,59,DCPH,5.63,,,,,33,46.67
20220722,60,CORT,4.34,,,,,36,45.85
20220722,61,PBF,6.43,,,,,38,45.51
20220722,62,OLLI,4.16,,,,,39,45.09
20220722,63,AMPH,4.06,,,,,40,41.74
20220722,64,INSW,5.1,,,,,41,41.61
20220722,65,ARCH,6.1,,,,,44,40.83
20220722,66,EURN,4.08,,,,,45,40.24
20220722,67,LRN,3.79,,,,,46,39.37
20220722,68,HALO,3.75,,,,,47,39.2
20220722,69,HRMY,5.14,,,,,48,39.09
20220722,70,IMXI,4.3,,,,,49,38.65
20220722,71,VET,6.68,,,,,50,38.13
20220722,72,TWI,6.06,,,,,51,37.24
20220722,73,RRC,5.99,,,,,52,36.39
20220722,74,ARLP,4.72,,,,,53,35.58
20220722,75,TALO,6.32,,,,,55,33.69
20220722,76,AVAV,4.57,,,,,57,33.22
20220722,77,SWN,6.2,,,,,58,32.86
20220722,78,OPCH,3.77,,,,,59,32.68
20220722,79,MRC,4.85,,,,,60,31.95
20220722,80,APLS,5.57,,,,,61,30.8
20220722,81,CVI,6.13,,,,,62,30.47
20220722,82,EVH,5.61,,,,,63,30.05
20220729,1,GOVX,16.14,1,228.92,1,165.05,,
20220729,2,RYTM,13.34,2,203.61,10,78.98,48,61.33
20220729,3,TH,10.23,3,140.81,7,120.35,2,335.13
20220729,4,SRG,7.21,4,130.71,,,,
20220729,5,PLRX,9.35,5,116.85,3,155.44,60,52.5
20220729,6,CALX,5.44,6,67.08,36,43.5,,
20220729,7,LWLG,8.67,7,63.15,,,69,45.96
20220729,8,SBOW,8.92,8,59.34,,,15,120.33
20220729,9,ULCC,5.74,9,54.54,42,38.56,,
20220729,10,ARRY,8.56,10,53.04,5,150,58,53.04
20220729,11,SIGA,14.53,,,2,158.89,8,167.76
20220729,12,EDU,7.34,,,4,154.03,28,83.96
20220729,13,SHLS,7.44,,,6,140.88,70,45.86
20220729,14,TMDX,6.1,,,8,96.4,9,162.89
20220729,15,DAWN,6.47,,,9,89.91,,
20220729,16,COGT,7.83,,,11,76.31,67,47.08
20220729,17,ENPH,6.73,,,12,71.49,14,121.84
20220729,18,PI,5.75,,,13,67.96,,
20220729,19,QURE,5.49,,,14,67.33,89,40.06
20220729,20,AHCO,3.65,,,15,66.24,,
20220729,21,CELH,6.83,,,16,64.81,24,89.34
20220729,22,MVIS,7.07,,,17,64.54,42,68.85
20220729,23,STKL,4.84,,,18,63.33,37,71.26
20220729,24,BMBL,6.28,,,19,63.31,,
20220729,25,STNG,6.31,,,20,62.91,3,224.18
20220729,26,DQ,6.57,,,21,62.32,44,66.37
20220729,27,RUN,7.4,,,22,61.43,,
20220729,28,FNKO,5.48,,,23,59.62,57,54.81
20220729,29,PLAB,4.65,,,24,59.05,,
20220729,30,NOVA,7.66,,,25,57.6,,
20220729,31,GOSS,7.98,,,26,57.28,,
20220729,32,ALLO,7.62,,,27,54.71,,
20220729,33,VUZI,6.73,,,28,53.86,,
20220729,34,DVAX,4.79,,,29,53.14,,
20220729,35,PRVA,6.01,,,30,52.8,35,73.74
20220729,36,VTNR,7.37,,,31,51.22,4,221.8
20220729,37,LI,5.32,,,32,48.06,,
20220729,38,COMM,5.64,,,33,47.07,,
20220729,39,SEDG,5.94,,,34,44.35,54,59.44
20220729,40,CRSP,6.97,,,35,44.34,,
20220729,41,IMCR,6.67,,,37,42.28,17,113.31
20220729,42,TPIC,8.31,,,38,41.25,,
20220729,43,CCRN,6.41,,,39,41.04,79,43.42
20220729,44,ADTN,5,,,40,40.06,,
20220729,45,EXTR,4.58,,,41,39.15,,
20220729,46,HIMS,6.25,,,43,37.86,,
20220729,47,FOLD,4.32,,,44,37.76,,
20220729,48,TPL,4.2,,,45,37.61,33,76.46
20220729,49,FSLR,5.19,,,46,37.47,,
20220729,50,AGL,5.57,,,47,37.38,68,46.72
20220729,51,AXL,4.76,,,48,36.24,,
20220729,52,VC,4.49,,,49,36.22,,
20220729,53,GRBK,3.97,,,50,36.18,,
20220729,54,RGEN,4.11,,,51,35.46,,
20220729,55,STAA,4.77,,,52,34.95,,
20220729,56,CVI,5.69,,,53,34.16,36,72.44
20220729,57,SQM,4.25,,,54,33.89,27,84.59
20220729,58,CORT,4.1,,,55,32.93,49,61.19
20220729,59,ATHM,5.03,,,56,32.87,,
20220729,60,CSIQ,5.88,,,57,32.79,78,44.05
20220729,61,LNTH,6.57,,,58,31.89,6,195.3
20220729,62,CPRX,5.3,,,59,31.45,30,81.24
20220729,63,ACLS,5.14,,,60,31.26,,
20220729,64,LSCC,4.43,,,61,30.8,,
20220729,65,WIRE,4.73,,,62,30.63,,
20220729,66,SWAV,5.06,,,63,30.61,66,47.33
20220729,67,VET,6.07,,,64,30.47,31,77.37
20220729,68,ON,4.54,,,65,30.4,,
20220729,69,DINO,3.67,,,66,30.12,85,41.69
20220729,70,META,3.7,,,,,1,1139.1
20220729,71,CEIX,7.36,,,,,5,197.67
20220729,72,BPT,8.91,,,,,7,185.67
20220729,73,VERU,10,,,,,10,144.94
20220729,74,NFE,5.19,,,,,11,131.76
20220729,75,AMR,6.61,,,,,12,126.54
20220729,76,AR,5.93,,,,,13,125.1
20220729,77,PRCT,6.23,,,,,16,117.37
20220729,78,EQT,5.56,,,,,18,113.22
20220729,79,PBF,6.39,,,,,19,110.14
20220729,80,CRK,6.3,,,,,20,102.93
20220729,81,SJT,6.4,,,,,21,99.37
20220729,82,BTU,7.65,,,,,22,95.62
20220729,83,OXY,4.06,,,,,23,93.33
20220729,84,SD,6.51,,,,,25,88.81
20220729,85,TALO,6.45,,,,,26,87.07
20220729,86,RRC,5.55,,,,,29,82.61
20220729,87,FLNG,4.26,,,,,32,77
20220729,88,GLNG,5.11,,,,,34,74.77
20220729,89,INSW,4.86,,,,,38,70.39
20220729,90,TWI,5.31,,,,,39,70.15
20220729,91,SWN,5.65,,,,,40,69.71
20220729,92,DK,5.12,,,,,41,69.16
20220729,93,PTEN,6.04,,,,,43,68.71
20220729,94,HP,4.98,,,,,45,64.94
20220729,95,TDW,5.15,,,,,46,63.67
20220729,96,EURN,4.06,,,,,47,63.45
20220729,97,JKS,6.23,,,,,50,61.13
20220729,98,GTLS,5.5,,,,,51,60.09
20220729,99,ARLP,4.88,,,,,52,60.04
20220729,100,AXSM,6.74,,,,,53,59.59
20220729,101,EGY,6.58,,,,,55,56.88
20220729,102,CTRA,3.83,,,,,56,56.63
20220729,103,ARQT,6.14,,,,,59,52.67
20220729,104,DCPH,5.58,,,,,61,49.82
20220729,105,IMXI,4.02,,,,,62,49.78
20220729,106,KOS,6.11,,,,,63,49.53
20220729,107,FRO,4.29,,,,,64,49.14
20220729,108,CHK,4.24,,,,,65,47.69
20220729,109,RES,6.59,,,,,71,45.71
20220729,110,OPCH,3.65,,,,,72,45.45
20220729,111,APLS,5.64,,,,,73,45.13
20220729,112,EVH,5.18,,,,,74,44.64
20220729,113,MUSA,3.55,,,,,75,44.62
20220729,114,MTUS,5.09,,,,,76,44.52
20220729,115,HRMY,4.92,,,,,77,44.49
20220729,116,SLCA,6.29,,,,,80,42.58
20220729,117,NUE,3.98,,,,,81,42.48
20220729,118,STLD,3.84,,,,,82,42.38
20220729,119,LNG,3.91,,,,,83,42.28
20220729,120,BSM,3.5,,,,,84,41.77
20220729,121,LPG,3.95,,,,,86,41.03
20220729,122,VLO,4.19,,,,,87,40.95
20220729,123,HALO,3.88,,,,,88,40.92
20220729,124,CF,4.18,,,,,90,39.69
20220729,125,PWR,3.58,,,,,91,39.46
20220729,126,ARCH,6.32,,,,,92,38.32
20220729,127,SRPT,3.78,,,,,93,38.11
20220729,128,SILK,6.12,,,,,94,37.95
20220729,129,MTDR,5.25,,,,,95,37.9
20220729,130,DHT,3.75,,,,,96,37.74
20220729,131,CVE,4.62,,,,,97,37.07
20220729,132,SLVM,5.28,,,,,98,36.63
20220729,133,OVV,5.65,,,,,99,36.24
20220729,134,MRO,4.54,,,,,100,35.52
20220805,1,APDN,20.99,1,642.68,2,276.13,29,76.67
20220805,2,RYTM,15.54,2,313.91,3,267.33,8,173.14
20220805,3,GOVX,20.92,3,293.32,1,318.18,,
20220805,4,QRTEB,33.6,4,206.45,9,120.08,44,61.47
20220805,5,NVIV,12.78,5,126.84,30,63.21,,
20220805,6,PLRX,9.66,6,112.95,4,238.28,46,61.21
20220805,7,GTHX,10.12,7,93.03,7,136.98,,
20220805,8,SIGA,15.29,8,83.61,5,222.27,2,257.91
20220805,9,TH,9.95,9,82.92,16,88.11,1,320.54
20220805,10,BFLY,7.84,10,75.94,12,92.4,,
20220805,11,DAWN,7.32,,,6,142.96,49,60.27
20220805,12,ALDX,8.31,,,8,136.18,23,88.56
20220805,13,CMPS,9.49,,,10,109.72,,
20220805,14,EDU,6.78,,,11,105.36,26,87.69
20220805,15,CLFD,5.26,,,13,91.67,32,72.41
20220805,16,ARRY,8.66,,,14,90.92,38,67.55
20220805,17,AHCO,4.11,,,15,88.61,,
20220805,18,PI,5.24,,,17,78.32,,
20220805,19,DVAX,4.89,,,18,78.27,,
20220805,20,STEM,7.33,,,19,75.15,,
20220805,21,COGT,7.75,,,20,74.89,53,59.39
20220805,22,DGII,4.59,,,21,73.5,72,52.69
20220805,23,GOSS,7.34,,,22,72.9,,
20220805,24,ALHC,5.32,,,23,72.05,10,135.66
20220805,25,CELH,7.19,,,24,70.66,16,106.6
20220805,26,FOLD,5.04,,,25,69.87,,
20220805,27,NRIX,7.04,,,26,67.07,,
20220805,28,AEHR,10.02,,,27,66.44,,
20220805,29,ALLO,7.86,,,28,63.94,,
20220805,30,SHLS,7.86,,,29,63.5,,
20220805,31,PRVA,4.89,,,31,61.49,24,87.83
20220805,32,TMDX,7.22,,,32,58.94,5,207.37
20220805,33,ENPH,6.59,,,33,56.77,13,114.22
20220805,34,QURE,4.87,,,34,55.54,95,41.5
20220805,35,DCPH,6.26,,,35,53.3,20,95.85
20220805,36,ALNY,4.94,,,36,52.39,54,58.85
20220805,37,STKL,4.23,,,37,51.94,33,71.95
20220805,38,HIMS,5.8,,,38,50.57,,
20220805,39,PLAB,4.33,,,39,50.4,,
20220805,40,FGEN,5.24,,,40,49.74,,
20220805,41,COMM,5.35,,,41,48.32,,
20220805,42,STNG,5.71,,,42,47.61,6,188.17
20220805,43,BMBL,6,,,43,47.53,,
20220805,44,VUZI,6.11,,,44,47.5,,
20220805,45,RGEN,4.77,,,45,46.82,,
20220805,46,CRSP,6.44,,,46,46.35,,
20220805,47,PTCT,4.92,,,47,45.74,,
20220805,48,SRPT,3.94,,,48,45.73,78,48.13
20220805,49,CALX,4.78,,,49,43,,
20220805,50,TPIC,8.97,,,50,42.89,64,55.68
20220805,51,AEMD,15.49,,,51,42.74,,
20220805,52,LI,5.29,,,52,42.56,,
20220805,53,CPRX,5.44,,,53,42.33,21,93.23
20220805,54,AMC,8.41,,,54,41.09,100,38.11
20220805,55,NOVA,7.96,,,55,40.57,98,40.28
20220805,56,MVIS,6.73,,,56,40.3,43,63.34
20220805,57,AHT,7.08,,,57,38.82,,
20220805,58,WING,6.26,,,58,38.29,,
20220805,59,BCRX,5.76,,,59,38.02,,
20220805,60,SWAV,4.78,,,60,37.93,69,53.92
20220805,61,APLS,5.46,,,61,37.82,58,57.26
20220805,62,DQ,6.43,,,62,37.74,47,60.84
20220805,63,PTLO,5.88,,,63,37.72,,
20220805,64,MAXN,9.33,,,64,37.11,35,71.17
20220805,65,HRMY,5,,,65,37.08,84,46.4
20220805,66,EPAM,4.52,,,66,36.72,,
20220805,67,ABCL,5.32,,,67,36.71,,
20220805,68,RUN,7.57,,,68,36.57,,
20220805,69,SNDX,5.24,,,69,36.32,86,46.08
20220805,70,TNK,4.53,,,70,35.9,14,113.59
20220805,71,VIR,4.95,,,71,35.47,,
20220805,72,ADTN,5.27,,,72,35.45,,
20220805,73,EXTR,4.46,,,73,34.95,,
20220805,74,VERU,8.82,,,74,33.86,9,142.5
20220805,75,DNLI,5.4,,,75,33.85,,
20220805,76,INST,4,,,76,33.82,,
20220805,77,ULCC,5.31,,,77,33.18,,
20220805,78,STAA,4.71,,,78,32.34,,
20220805,79,AGL,5.19,,,79,32.32,67,54.34
20220805,80,VTNR,7.5,,,,,3,234.62
20220805,81,LNTH,6.8,,,,,4,209.21
20220805,82,CEIX,6.67,,,,,7,184.64
20220805,83,NFE,4.58,,,,,11,130.46
20220805,84,PRCT,6.58,,,,,12,126.75
20220805,85,BPT,8.75,,,,,15,110.73
20220805,86,AMR,6.12,,,,,17,104.38
20220805,87,CRK,6.44,,,,,18,100.64
20220805,88,EQT,5.48,,,,,19,98.96
20220805,89,PBF,6.73,,,,,22,89.77
20220805,90,AR,5.84,,,,,25,87.76
20220805,91,SJT,5.6,,,,,27,79.06
20220805,92,BTU,7.12,,,,,28,78.7
20220805,93,EURN,3.9,,,,,30,73.92
20220805,94,TALO,6.71,,,,,31,72.46
20220805,95,SQM,4.08,,,,,34,71.36
20220805,96,INSW,4.49,,,,,36,69.84
20220805,97,DSX,4.74,,,,,37,69.01
20220805,98,ARQT,7.44,,,,,39,66.45
20220805,99,GTLS,5.18,,,,,40,65.68
20220805,100,SBOW,7.29,,,,,41,65.22
20220805,101,ARLP,5.18,,,,,42,64.61
20220805,102,CVI,5.42,,,,,45,61.39
20220805,103,JOBY,5.59,,,,,48,60.72
20220805,104,BE,6.49,,,,,50,59.81
20220805,105,RRC,5.48,,,,,51,59.69
20220805,106,FRO,3.89,,,,,52,59.67
20220805,107,GLNG,4.63,,,,,55,58.75
20220805,108,ATI,4.51,,,,,56,58.67
20220805,109,AXSM,6.87,,,,,57,58.31
20220805,110,FLNG,4.14,,,,,59,56.9
20220805,111,OXY,4.13,,,,,60,56.65
20220805,112,DK,5.26,,,,,61,56.25
20220805,113,CYTK,6.28,,,,,62,56.13
20220805,114,IMXI,3.83,,,,,63,56.03
20220805,115,SWN,5.66,,,,,65,55.23
20220805,116,MRC,3.87,,,,,66,54.39
20220805,117,TPL,4.32,,,,,68,54.13
20220805,118,SD,6.61,,,,,70,53.91
20220805,119,CORT,4.24,,,,,71,52.9
20220805,120,TWI,5.66,,,,,73,51.28
20220805,121,EVH,5.45,,,,,74,50.74
20220805,122,SLCA,6.36,,,,,75,49.84
20220805,123,AXNX,4.21,,,,,76,49.69
20220805,124,PCT,6.17,,,,,77,49.08
20220805,125,DHT,3.59,,,,,79,47.54
20220805,126,VET,5.42,,,,,80,47.46
20220805,127,RVNC,5.43,,,,,81,47.41
20220805,128,LWLG,8.15,,,,,82,47.02
20220805,129,GME,6.63,,,,,83,46.97
20220805,130,TDW,5.11,,,,,85,46.09
20220805,131,SMCI,3.99,,,,,87,45.83
20220805,132,SILK,5.54,,,,,88,45.47
20220805,133,CF,4.38,,,,,89,45.27
20220805,134,PTEN,5.88,,,,,90,44.28
20220805,135,EXLS,3.55,,,,,91,43.98
20220805,136,IONS,3.77,,,,,92,43.71
20220805,137,SPWR,6.07,,,,,93,43.5
20220805,138,STLD,3.98,,,,,94,41.89
20220805,139,GOGO,3.59,,,,,96,40.64
20220805,140,HP,5.16,,,,,97,40.59
20220805,141,CSIQ,5.49,,,,,99,38.16
20220812,1,APDN,24.21,1,313.41,10,213.56,,
20220812,2,GOVX,23.08,2,275.75,3,294.65,,
20220812,3,VEEE,11.49,3,161.99,35,127.56,33,98.88
20220812,4,VRNA,10.73,4,149.36,5,273.35,16,125.75
20220812,5,BFLY,9.75,5,133.78,7,254.51,,
20220812,6,BNGO,10.91,6,133.77,14,193.88,69,63.64
20220812,7,ENVX,8.08,7,129.1,12,202.93,,
20220812,8,TPIC,8.97,8,123.38,25,145.01,15,128.8
20220812,9,RYTM,13.89,9,117.78,1,535.57,4,219.18
20220812,10,ARRY,9.16,10,115.14,6,262.93,13,144.49
20220812,11,PLRX,7.68,,,2,418.25,37,93.81
20220812,12,DAWN,7.66,,,4,276.88,40,86.98
20220812,13,COGT,7.67,,,8,234.83,30,100.43
20220812,14,SIGA,15.26,,,9,223.53,2,284.91
20220812,15,VERV,10.88,,,11,205.76,,
20220812,16,SKYT,12.56,,,13,197.2,92,53.35
20220812,17,GTHX,10.76,,,15,186,,
20220812,18,CMPS,9.17,,,16,171.6,,
20220812,19,MRSN,7.92,,,17,165.61,60,68.22
20220812,20,EDU,6.41,,,18,156.61,63,66.12
20220812,21,FLNC,8.73,,,19,155.57,,
20220812,22,ALLO,7.41,,,20,154.42,89,53.61
20220812,23,AEHR,10.57,,,21,151.2,,
20220812,24,BE,6.72,,,22,151.11,26,111.38
20220812,25,VUZI,7.22,,,23,146.73,65,64.09
20220812,26,STEM,7.21,,,24,146.52,,
20220812,27,SHLS,8.1,,,26,143.87,61,67.13
20220812,28,ABCL,6.59,,,27,139.16,,
20220812,29,RXRX,7.62,,,28,138.89,,
20220812,30,PI,5.36,,,29,136.96,,
20220812,31,MAXN,9.76,,,30,135.7,12,155.18
20220812,32,AMC,9.97,,,31,135.68,67,63.92
20220812,33,VERU,9.15,,,32,133.82,3,246.91
20220812,34,CLFD,4.98,,,33,130.89,31,99.97
20220812,35,HIMS,6.19,,,34,129.9,91,53.43
20220812,36,AHT,6.41,,,36,127.42,,
20220812,37,ME,10.85,,,37,126.55,,
20220812,38,STAA,5.27,,,38,122.09,99,51.11
20220812,39,TH,8.39,,,39,121.99,1,346.89
20220812,40,NOVA,7.97,,,40,121.74,58,68.85
20220812,41,CELH,6.95,,,41,121.7,27,110.38
20220812,42,CYRX,5.43,,,42,120.8,,
20220812,43,STKL,4.98,,,43,120.25,22,114.97
20220812,44,PLUG,6.49,,,44,119.63,,
20220812,45,DVAX,5.2,,,45,119.33,,
20220812,46,ENPH,5.89,,,46,117.56,24,112.59
20220812,47,CPRX,5.68,,,47,113.52,25,112.54
20220812,48,CHWY,6.06,,,48,111.15,,
20220812,49,SWAV,4.99,,,49,110.97,38,92.15
20220812,50,CHPT,6.3,,,50,110.84,,
20220812,51,BLUE,8.97,,,51,109.35,,
20220812,52,ALHC,5.53,,,52,105.23,28,105.74
20220812,53,CTKB,4.58,,,53,101.08,,
20220812,54,GTLB,5.63,,,54,100.58,,
20220812,55,GME,6.93,,,55,100.39,77,59.27
20220812,56,JMIA,7.87,,,56,100,,
20220812,57,MVIS,7.43,,,57,100,68,63.8
20220812,58,QRTEB,28.54,,,58,99.52,,
20220812,59,RUN,7.66,,,59,99.01,98,51.19
20220812,60,AMWL,6.68,,,60,97.32,,
20220812,61,CLNE,5.95,,,61,96.39,,
20220812,62,FOLD,5.16,,,62,95.87,,
20220812,63,PRVA,5.05,,,63,95.46,76,59.61
20220812,64,PAYO,4.95,,,64,94.2,,
20220812,65,ALNY,5.02,,,65,94.2,80,57.32
20220812,66,SPWR,5.98,,,66,94.02,53,70.42
20220812,67,APLS,5.43,,,67,93.76,90,53.49
20220812,68,AMBC,4.96,,,68,92.65,,
20220812,69,GOSS,5.58,,,69,92.37,85,56.02
20220812,70,FSLR,5.08,,,70,91.12,56,69.14
20220812,71,TMDX,7.65,,,71,90.36,5,212.5
20220812,72,LMND,7.94,,,72,85.52,,
20220812,73,BCRX,5.56,,,73,84.38,,
